codi_lloc;Wildfire;taxó;abun_long_1L;Time
POND_A;B;Anisops sp.;0.0018;2
POND_A;B;Anisops sp.;0.0018;2
POND_A;B;Anisops sp.;0.0018;2
POND_A;B;Anisops sp.;0.0018;2
POND_A;B;Anisops sp.;0.0018;2
POND_A;B;Anisops sp.;0.0018;2
POND_A;B;Anisops sp.;0.0018;2
POND_A;B;Anisops sp.;0.0018;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Plea minutissima;0.0157;2
POND_A;B;Cybister sp.;0.0018;2
POND_A;B;Cybister sp.;0.0018;2
POND_A;B;Graphoderus sp;0.0018;2
POND_A;B;Graphoderus sp;0.0018;2
POND_A;B;Graphoderus sp;0.0018;2
POND_A;B;Hyphydrus sp.;0.0018;2
POND_A;B;Hyphydrus sp.;0.0018;2
POND_A;B;Hyphydrus sp.;0.0018;2
POND_A;B;Hyphydrus sp.;0.0018;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Laccophilus sp.;0.0022;2
POND_A;B;Bidessus goudoti;0.0018;2
POND_A;B;Bidessus goudoti;0.0018;2
POND_A;B;Bidessus goudoti;0.0018;2
POND_A;B;Bidessus goudoti;0.0018;2
POND_A;B;Bidessus goudoti;0.0018;2
POND_A;B;Bidessus goudoti;0.0018;2
POND_A;B;Hyphydrus aubei;0.0018;2
POND_A;B;Hyphydrus aubei;0.0018;2
POND_A;B;Hyphydrus aubei;0.0018;2
POND_A;B;Graptodytes flavipes;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;2
POND_A;B;Chironomus sp.;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;2
POND_A;B;Endochironomus sp.;0.0018;3
POND_A;B;Endochironomus sp.;0.0018;3
POND_A;B;Endochironomus sp.;0.0018;3
POND_A;B;Endochironomus sp.;0.0018;3
POND_A;B;Endochironomus sp.;0.0018;3
POND_A;B;Parachironomus gr. arcuatus;0.0018;3
POND_A;B;Parachironomus gr. arcuatus;0.0018;3
POND_A;B;Parachironomus gr. arcuatus;0.0018;3
POND_A;B;Endochironomus sp.;0.0018;3
POND_A;B;Endochironomus sp.;0.001753771;3
POND_A;B;Endochironomus sp.;0.001753771;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Ablabesmyia sp.;0.0037;3
POND_A;B;Procladius sp.;0.0037;3
POND_A;B;Procladius sp.;0.0037;3
POND_A;B;Procladius sp.;0.0037;3
POND_A;B;Procladius sp.;0.0037;3
POND_A;B;Procladius sp.;0.0037;3
POND_A;B;Procladius sp.;0.0037;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Procladius sp.;0.001753771;3
POND_A;B;Alotanypus sp.;0.001753771;3
POND_A;B;Alotanypus sp.;0.001753771;3
POND_A;B;Alotanypus sp.;0.001753771;3
POND_A;B;Alotanypus sp.;0.001753771;3
POND_A;B;Hydrochus angustatus;0.0018;3
POND_A;B;Hydrochus angustatus;0.0018;3
POND_A;B;Hydrochus angustatus;0.0018;3
POND_A;B;Hydrochus angustatus;0.0018;3
POND_A;B;Hydrochus angustatus;0.0018;3
POND_A;B;Hydrochus angustatus;0.0018;3
POND_A;B;Berosus sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Hydrobius sp.;0.0018;3
POND_A;B;Limnoxenus sp.;0.0018;3
POND_A;B;Limnoxenus sp.;0.0018;3
POND_A;B;Limnoxenus sp.;0.0018;3
POND_A;B;Limnoxenus sp.;0.0018;3
POND_A;B;Limnoxenus sp.;0.0018;3
POND_A;B;Limnoxenus sp.;0.0018;3
POND_A;B;Limnoxenus sp.;0.0018;3
POND_A;B;Limnoxenus sp.;0.0018;3
POND_A;B;Helochares sp.;0.0018;3
POND_A;B;Helochares sp.;0.0018;3
POND_A;B;Helochares sp.;0.0018;3
POND_A;B;Enochrus nigritus;0.0018;3
POND_A;B;Enochrus nigritus;0.0018;3
POND_A;B;Enochrus nigritus;0.0018;3
POND_A;B;Enochrus quadripunctatus;0.0018;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0513;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Chaoborus flavicans;0.0035;3
POND_A;B;Anopheles maculipennis;0.0018;3
POND_A;B;Anopheles maculipennis;0.0018;3
POND_A;B;Odontomyia sp.;0.0018;3
POND_A;B;Odontomyia sp.;0.0018;3
POND_A;B;Odontomyia sp.;0.0018;3
POND_A;B;Odontomyia sp.;0.0018;3
POND_A;B;Odontomyia sp.;0.0018;3
POND_A;B;Odontomyia sp.;0.0018;3
POND_A;B;Odontomyia sp.;0.0018;3
POND_A;B;Hydra sp.;0.0281;3
POND_A;B;Hydra sp.;0.0281;3
POND_A;B;Hydra sp.;0.0281;3
POND_A;B;Hydra sp.;0.0281;3
POND_A;B;Hydra sp.;0.0281;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Physa acuta;0.0453;3
POND_A;B;Chaetogaster;0.0281;3
POND_A;B;Chaetogaster;0.0281;3
POND_A;B;Tubificidae indet. amb sedes capil·lars;0.0281;3
POND_A;B;Tubificidae indet. amb sedes capil·lars;0.0281;3
POND_A;B;Piona sp.2;0.02806033;3
POND_A;B;Piona sp.2;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Pionidae indet.;0.02806033;3
POND_A;B;Arrenuridae indet.;0.02806033;3
POND_A;B;Arrenuridae indet.;0.02806033;3
POND_A;B;Aeshnidae indet.;0.0281;3
POND_A;B;Baetidae indet.;0.1554;3
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Baetidae indet.;0.1554;4
POND_A;B;Micronecta scholzi;0.0281;4
POND_A;B;Gerridae indet. ;0.0281;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Plea minutissima;0.0583;4
POND_A;B;Polypedilum sp.;0.0281;4
POND_A;B;Endochironomus sp.;0.0281;4
POND_A;B;Endochironomus sp.;0.0281;4
POND_A;B;Endochironomus sp.;0.0281;4
POND_A;B;Paratanytarsus sp.;0.0281;4
POND_A;B;Micropsectra sp.;0.0281;4
POND_A;B;Endochironomus sp.;0.0281;4
POND_A;B;Paratanytarsus sp.;0.0281;4
POND_A;B;Micropsectra sp.;0.0281;4
POND_A;B;Paratanytarsus sp.;0.0281;4
POND_A;B;Paratanytarsus sp.;0.0281;4
POND_A;B;Paratanytarsus sp.;0.0281;4
POND_A;B;Paratanytarsus sp.;0.0281;4
POND_A;B;Chironominae indet.;0.0281;4
POND_A;B;Psectrocladius (P.) sp.;0.0281;4
POND_A;B;Ablabesmyia sp.;0.0281;4
POND_A;B;Ablabesmyia sp.;0.0281;4
POND_A;B;Ablabesmyia sp.;0.0281;4
POND_A;B;Ablabesmyia sp.;0.0281;4
POND_A;B;Ablabesmyia sp.;0.0281;4
POND_A;B;Ablabesmyia sp.;0.0281;4
POND_A;B;Ablabesmyia sp.;0.0281;4
POND_A;B;Tanypodinae indet.;0.0281;4
POND_A;B;Tanypodinae indet.;0.0281;4
POND_A;B;Procladius sp.;0.0281;4
POND_A;B;Procladius sp.;0.0281;4
POND_A;B;Procladius sp.;0.0281;4
POND_A;B;Procladius sp.;0.0281;4
POND_A;B;Procladius sp.;0.0281;4
POND_A;B;Procladius sp.;0.02806033;4
POND_A;B;Enochrus sp.;0.0281;4
POND_A;B;Culicoides sp.;0.0281;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0304;4
POND_A;B;Chaoborus sp.;0.0281;4
POND_A;B;Odontomyia sp.;0.0281;4
POND_A;B;Odontomyia sp.;0.0281;4
POND_A;B;Stagnicola palustris;0.0018;4
POND_A;B;Galba truncatula;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Physa acuta;0.0018;4
POND_A;B;Proasellus coxalis;0.0018;4
POND_A;B;Proasellus coxalis;0.0018;4
POND_A;B;Proasellus coxalis;0.0018;4
POND_A;B;Proasellus coxalis;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Anax sp.;0.0018;4
POND_A;B;Aeshnidae indet.;0.0018;4
POND_A;B;Aeshnidae indet.;0.0018;4
POND_A;B;Aeshnidae indet.;0.0018;4
POND_A;B;Aeshnidae indet.;0.0018;4
POND_A;B;Aeshnidae indet.;0.0018;4
POND_A;B;Aeshnidae indet.;0.0018;4
POND_A;B;Aeshnidae indet.;0.0018;4
POND_A;B;Aeshnidae indet.;0.0018;4
POND_A;B;Aeshnidae indet.;0.0018;4
POND_A;B;Sympecma fusca;0.0018;4
POND_A;B;Sympecma fusca;0.0018;4
POND_A;B;Sympecma fusca;0.0018;4
POND_A;B;Sympecma fusca;0.0018;4
POND_A;B;Sympecma fusca;0.0018;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Ischnura sp.;0.0019;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Coenagrionidae indet.;0.0029;4
POND_A;B;Sympetrum fonscolombii;0.0018;4
POND_A;B;Sympetrum fonscolombii;0.0018;4
POND_A;B;Sympetrum fonscolombii;0.0018;4
POND_A;B;Sympetrum fonscolombii;0.0018;4
POND_A;B;Sympetrum fonscolombii;0.0018;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon gr. dipterum;0.0278;4
POND_A;B;Cloeon schoenemundi;0.0018;4
POND_A;B;Cloeon schoenemundi;0.0018;4
POND_A;B;Cloeon schoenemundi;0.0018;4
POND_A;B;Cloeon schoenemundi;0.0018;4
POND_A;B;Cloeon schoenemundi;0.0018;4
POND_A;B;Hesperocorixa moesta;0.0018;4
POND_A;B;Hesperocorixa moesta;0.0018;4
POND_A;B;Hesperocorixa moesta;0.0018;4
POND_A;B;Hesperocorixa moesta;0.0018;4
POND_A;B;Hesperocorixa moesta;0.0018;4
POND_A;B;Hesperocorixa moesta;0.0018;4
POND_A;B;Hesperocorixa moesta;0.0018;4
POND_A;B;Hesperocorixa moesta;0.0018;4
POND_A;B;Hesperocorixa moesta;0.0018;4
POND_A;B;Hesperocorixa moesta;0.0018;4
POND_A;B;Hesperocorixa linnaei;0.0018;4
POND_A;B;Hesperocorixa linnaei;0.0018;4
POND_A;B;Hesperocorixa linnaei;0.0018;4
POND_A;B;Hesperocorixa linnaei;0.0018;4
POND_A;B;Hesperocorixa linnaei;0.0018;4
POND_A;B;Sigara dorsalis;0.0018;4
POND_A;B;Sigara dorsalis;0.0018;4
POND_A;B;Sigara dorsalis;0.0018;4
POND_A;B;Sigara dorsalis;0.0018;4
POND_A;B;Sigara dorsalis;0.0018;4
POND_A;B;Sigara dorsalis;0.0018;4
POND_A;B;Sigara dorsalis;0.0018;4
POND_A;B;Sigara dorsalis;0.0018;4
POND_A;B;Sigara dorsalis;0.0018;4
